X,Y
8805.073563,5188.843678
9495.685644,5193.210396
9603.884795,5192.467251
8533.127148,5195.699026
9355.008811,5197.731278
8652.542751,5200.675341
8845.585821,5195.773321
9256.083333,5198.130435
8683.365639,5208.814097
8624.57554,5205.384892
8952.270751,5205.387352
9203.168591,5200.614319
9512.768612,5202.142857
9574.594855,5200.392283
9316.3026,5200.170213
9082.645821,5207.05377
8777.450464,5204.788958
9032.142259,5204.983264
9272.554672,5206.276342
9457.328358,5206.4
8815.247082,5209.645914
9135.095426,5209.118012
9480.096019,5208.166276
8864.4476,5211.561214
8900.596883,5204.417344
9384.145473,5211.366226
8739.156566,5207.844697
9523.811741,5214.431174
8566.870513,5215.542308
8717.564602,5218.368142
9235.485837,5214.553648
9644.102782,5215.636785
8496.90113,5220.350282
8595.274138,5213.868966
9581.744615,5220.837949
9038.419614,5221.983923
9171.875516,5218.878955
9615.179402,5221.066445
9542.150077,5222.079632
8994.101568,5218.465576
9312.356822,5224.889055
8912.585041,5226.557377
8757.01626,5228.560976
8975.246032,5221.638889
9493.407937,5228.988889
9429.978888,5231.297286
8958.679096,5229.910734
9351.867965,5230.752706
9598.055363,5235.692042
9294.328271,5232.007009
8523.112418,5233.049673
9110.91573,5241.277528
9151.611111,5236.034392
8739.01964,5236.312602
8671.411532,5235.175806
8774.315942,5235.936232
9259.638504,5238.162742
9470.29661,5234.997175
9391.861842,5235.311404
9453.761438,5242.094771
9507.373913,5239.486957
9618.103359,5236.914729
8481.954545,5245.314935
9637.141566,5241.837349
8811.730663,5239.775552
9199.415334,5240.109763
9025.018824,5242.367059
8711.027933,5242.962756
8571.551909,5245.573342
8622.80506,5235.330357
8883.839798,5247.704047
8932.75,5242.279197
9062.280562,5246.129742
9540.55079,5242.388262
9407.077778,5247.602778
9302.103979,5254.640565
9227.391304,5250.886288
9553.534188,5254.138889
8506.369181,5250.012841
8759.232804,5252.758377
8623.095379,5258.896755
9663.86562,5250.13438
8914.009416,5256.103578
8849.918451,5246.748216
9003.925019,5257.735272
9518.952632,5250.745614
9576.022974,5259.281429
9610.268266,5259.537623
8943.955823,5260.526104
8540.023519,5262.120209
9476.977935,5260.226831
9640.790164,5259.114754
8494.284065,5267.655889
8736.195751,5261.138088
8787.932692,5260.355769
9395.401152,5263.101727
9525.065666,5268.906191
8469.501953,5265.365234
8679.098009,5262.261868
9154.567231,5263.090828
9237.610592,5265.364486
9629.003597,5269.485612
8712.435811,5268.242117
9499.901923,5270.036538
9653.542587,5272.72082
8961.762332,5269.459641
9351.007958,5265.182493
9102.67284,5269.168724
9054.174455,5274.833333
9198.121888,5277.386266
8581,5271.397638
9130.162252,5275.721854
9285.904711,5273.153105
9252.590909,5276.454545
9542.118026,5276.229614
8514.448148,5279.481481
8824.238231,5272.019971
9320.190236,5280.025253
8654.399657,5276.955403
8615.566946,5279.550209
8778.413514,5278.045946
8959.888631,5288.174014
8565.564955,5281.835347
8855.215606,5277.204312
8684.780992,5280.673554
8702.484919,5284.470998
8836.536325,5292.59188
8543.957071,5288.027778
8980.376782,5281.374745
9170.14578,5284.329923
9450.820611,5282.455471
8498.863946,5286.546485
8605.441281,5288.530249
8911.220939,5287.555235
8737.81677,5286.453416
8777.993348,5292.707317
8879.803852,5293.399429
8937.051081,5287.939096
9410.265209,5289.38403
8589.149492,5292.268505
9016.465347,5291.337534
9077.297722,5290.875098
8639.065913,5291.749529
8807.64464,5290.591777
9535.996593,5295.02385
9615.90792,5293.90458
8971.759894,5302.313984
8673.741655,5308.237311
8469.508785,5298.226208
8942.456311,5306.854369
8550.979532,5304.603801
9290.83549,5306.417745
9370.297959,5295.17551
9583.483384,5304.459215
8522.52862,5302.053872
8792.494465,5304.284133
9338.500419,5302.590109
9108.084429,5307.187058
9557.069021,5304.630819
8503.155393,5305.137112
9454.329749,5307.729391
9488.129966,5304.124858
8738.081093,5307.69795
8815.146739,5312.905797
9517.901288,5309.39485
8620.131034,5314.4867
9220.925033,5307.108434
8892.054054,5319.890302
9370.204261,5320.778195
8498.53202,5322.140394
8533.710078,5321.889922
8638.026846,5325.276846
9072.534413,5318.927126
9152.084652,5320.433544
9177.892142,5323.223421
9039.820078,5323.704042
8933.198104,5326.641706
8792.915995,5331.245296
8855.669761,5320.632626
9414.54751,5326.449435
9467.001106,5328.69469
8478.487591,5329.845255
9648.82672,5325.872928
8511.974684,5333.801688
9551.819157,5333.163218
9579.745098,5329.937611
8596.461287,5324.454744
9108.225865,5336.856102
9523.01417,5332.617409
8765.666149,5338.009317
9241.741722,5335.386313
9272.141707,5332.955717
9015.046176,5326.533911
9075.991784,5338.703052
9350.753406,5333.63624
8691.024573,5334.396368
8555.373039,5338.858824
8736.593635,5337.817625
8872.868526,5340.766932
8970.901587,5338.833333
9130.528053,5342.039604
8900.025275,5341.827473
8591.854897,5350.599758
9055.221321,5350.373117
9585.983607,5347.398907
8992.482759,5339.451034
9195.12701,5349.975884
9016.769874,5351.528591
9323.974952,5342.199101
8657.323232,5349.219192
8711.808346,5350.224111
8839.316601,5348.722134
9624.950474,5358.196813
8467.707071,5353.930556
9168.697904,5354.580764
9524.58971,5360.111478
8903.566502,5362.735632
8930.127358,5359.306604
9091.551724,5360.520871
8496.528657,5360.964072
8777.106977,5362.656977
8984.703927,5365.226586
9224.142721,5361.859182
8740.72424,5368.782802
8955.289855,5363.84219
9009.40625,5366.027344
9038.207775,5368.931635
8613.026239,5367.495627
8687.659007,5370.126761
8800.338362,5368.601293
9432.7319,5361.44457
9578.167735,5369.307692
9555.721382,5370.589633
9504.19403,5373.725373
9123.138415,5367.391174
8841.586957,5376.785326
8637.883835,5370.084675
9340.278412,5374.202978
9473.030433,5368.170596
8910.549356,5380.55794
8926.640625,5385.459375
9272.377688,5375.341734
9105.192893,5382.093063
8578.020548,5377.431507
8530.220054,5379.430127
8813.274949,5381.323829
9420.994058,5384.174873
9225.875817,5386.026144
9166.658482,5383.328125
8476.141093,5388.081129
8850.78487,5390.56974
8975.854839,5388.36828
9140.982507,5385.90379
8878.602691,5387.636686
9079.740977,5388.184713
8717.874286,5388.454286
9612.719788,5391.614874
8950.694949,5393.551515
8667.547722,5394.563991
9009.178186,5384.589633
9198.454981,5400.98455
9379.267257,5387.569322
9652.303769,5396.281042
8604.655949,5394.950965
9552.113095,5402.37004
8782.380631,5398.338964
8825.621884,5398.684211
8909.821571,5402.20506
9321.988535,5396.872611
8546.488943,5405.420147
9013.97066,5406.447433
9581.699869,5402.712975
8707.233138,5402.944282
9134.929791,5403.297913
9512.406574,5402.907439
9625.626506,5407.75502
9462.42734,5411.616995
8802.807645,5414.213317
9036.029948,5407.023438
9110.940111,5407.445682
8632.344913,5409.076923
8737.03912,5409.660147
8996.433286,5411.213773
9062.84188,5411.095442
8472.589415,5417.586207
9487.337209,5414.744186
8952.740024,5414.681983
9162.677469,5415.412809
9314.717469,5417.099822
8582.341312,5422.045656
8529.948004,5420.308264
8718.619122,5423.768025
8984.013201,5423.415842
8657.518678,5419.530172
8631.329787,5424.202128
9131.547739,5424.565327
9273.408135,5421.600281
8684.989844,5424.676563
9427.534331,5422.132042
9098.375839,5423.355705
9501.905956,5426.260188
9528.564706,5424.160784
8833.888641,5420.648107
8883.986715,5420.119565
9233.588874,5433.638399
9388.144068,5422.040678
9543.199269,5429.537477
8920.45817,5431.271895
9067.711749,5434.170765
8753.876169,5432.5951
9352.235734,5427.549111
8498.583026,5427.483395
8790.119048,5437.014286
8816.724919,5436.656958
8843.052055,5436.191781
9514.979545,5436.563636
9486.162637,5436.257143
9021.793149,5436.191041
9301.619543,5437.110187
9632.906746,5434.498016
8563.190283,5437.352227
9113.214567,5443.394685
9333.105263,5438.396285
8863.621436,5442.895772
8645.585526,5437.657895
9414.427673,5445.78826
8999.504,5443.485333
9593.778878,5443.09769
9257.091503,5445.486928
9561.055556,5442.591503
8948.853107,5444.225989
9142.612903,5442.780242
9366.681818,5442.909091
8545.484034,5445.912605
8973.545961,5445.388579
8518.876344,5445.899194
9435.190031,5445.82243
8620.918244,5449.479182
8677.145631,5454.179612
9288.194332,5454.246964
8698.792332,5454.383387
9087.325721,5451.284856
9320.335329,5454.149701
9362.773723,5457.879562
9386.211131,5456.759717
8652.95672,5453.318907
8466.117133,5453.062937
8483.921296,5453.263889
9461.722426,5455.4375
8771.860082,5456.973251
8895.836009,5453.818807
9651.147531,5465.623457
8564.692308,5457.542406
9531.226514,5462.163883
8873.007614,5465.124365
9042.549101,5460.728907
8510.006831,5466.52459
9181.596639,5453.776844
9492.983735,5464.208198
9272.404624,5467
8579.8527,5468.692308
8797.870343,5459.320417
8732.560305,5466.059542
9162.679104,5467.018657
9439.901178,5473.344895
8992.117371,5468.538967
9132.065876,5467.499341
8932.114035,5470.665205
8954.925532,5470.119149
9564,5469
8484.951872,5474.160428
8549.844706,5473.350588
9067.916201,5469.324022
9020.175694,5468.233818
9404.992151,5472.260597
8762.005597,5472.613806
8531.617257,5475.964602
8606.267803,5478.097292
8654.292683,5473.143902
8797.46856,5478.744422
8833.997609,5473.358637
8706.013183,5476.222222
9210.443655,5475.595939
8913.16085,5480.728376
8966.710638,5480.106383
9095.277662,5478.331942
9239.689403,5477.784409
9343.447009,5474.12735
9307.177429,5484.352351
8633.848861,5489.349896
8886.671321,5486.426423
9028.471698,5491.523585
9116.546809,5488.817021
9161.352941,5491.203431
8765.487952,5492.297189
9581.372712,5485.33777
9203.662968,5498.865465
8787.023214,5494.160714
8850.374889,5498.329797
8728.243194,5491.80127
9082.25779,5495.065156
9498.687982,5493.3151
8936.119565,5496.084239
9178.081132,5499.833962
9551.791385,5494.602196
8500.883087,5503.417707
8542.555766,5495.172023
8965.858805,5504.216288
8569.418689,5495.989078
9345.960603,5510.82387
9462.903633,5497.579779
9528.959091,5500.588636
9372.634206,5495.294599
9631.083682,5499.112971
8873.966942,5503.826446
9058.067146,5501.71303
9576.330606,5511.440262
8665.083333,5502.482143
9604.970282,5510.794948
8643.713855,5509.466867
8794.838852,5510.395143
9253.726523,5519.941276
8692.227348,5504.349259
9004.523055,5511.89121
9094.759113,5510.648177
8888.309028,5511.006944
8615.965729,5508.658172
8923.61745,5512.377181
9508.432635,5516.592814
8739.271823,5520.11768
9412.922456,5507.282714
8537.084407,5520.033505
8818.811024,5510.694226
8903.307692,5515.026525
9661.459057,5518.380893
8586.781321,5516.952164
9149.001565,5521.147105
9175.558974,5518.379487
9039.157534,5519.808219
9119.21883,5519.74173
9195.915108,5522.03741
9386.38869,5531.26199
9465.257872,5522.755745
9437.613208,5521.522013
9557.901007,5526.286913
8914.008571,5533.665714
8832.027574,5532.404412
9290.519065,5535.538745
8876.438326,5536.579295
9023.906067,5533.264188
9055.418605,5536.41196
9319.876957,5529.427293
8853.762871,5535.271451
8805.301768,5534.940657
9528.675087,5534.921603
8690.239405,5540.066171
9081.149014,5538.799854
8977.792383,5536.856265
8620.078318,5539.520198
9469.805699,5546.391192
9577.782918,5543.893238
8769.973856,5539.246732
8941.754032,5544.59207
9492.709202,5544.120245
9614.797197,5543.568838
8502.53668,5542.162162
9111.092873,5545.384449
9190.315193,5544.022676
9438.112981,5545.263221
9133.801676,5543.543296
9171.224583,5542.995448
9011.711934,5550.858711
8572.055856,5548.288889
8794.973166,5555.193202
8638.930939,5550.414365
8529.476866,5555.507711
8839.937349,5552.243373
9210.950474,5552.39726
9512.931707,5557.9
8680.603854,5560.134904
8985.837696,5562.284031
9160.122977,5554.297735
9326.852518,5559.273381
9539.081594,5559.436433
9134.089136,5562.10585
9041.647123,5559.497286
9064.328897,5563.418251
8655.531915,5564.426292
8768.952854,5565.037221
8901.513661,5563.091075
9276.289123,5563.98386
9352.912162,5556.361486
9643.951026,5567.447468
8728.178571,5564.242588
9151.095149,5570.481343
8599.831818,5569.862879
9561.315301,5566.066461
8951.439137,5570.177196
8477.516118,5574.023917
9499.802395,5570.491018
8833.149793,5569.56095
9390.021489,5566.797391
9100.879886,5572.151573
9445.595884,5573.638915
9001.518617,5576.034574
9022.393075,5575.283096
9305.409884,5575.875
8871.675219,5578.246455
8755.682339,5579.813073
9343.035611,5583.898941
9072.293844,5583.845528
9582.952748,5579.225651
9122.845438,5581.729981
8620.457286,5586.360134
8808.285121,5580.812968
8918.293626,5578.167189
9223.669034,5579.916903
9611.54717,5586.81761
9468.837278,5583.645957
9387.993852,5590.467213
9252.79902,5588.254902
8925.625,5601.358577
8978.514612,5590.494282
9421.608696,5591.649539
9522.878348,5584.699777
8892.703046,5597.472081
9180.29097,5600.015385
9296.638462,5594.530769
9496.330424,5592.790524
9545.467282,5598.729027
8542.142754,5595.140942
8596.94335,5595.448276
8633.603125,5602.16875
8646.42735,5594.087607
8955.44137,5601.397892
8675.031795,5600.113846
8800.196517,5600.574627
9015.434783,5598.059546
9272.809091,5599.052273
8777.945701,5602.323529
9138.390201,5601.249344
9323.16778,5604.919866
9097.51735,5603.230284
9221.942227,5610.82563
9592.108434,5608.335843
8712.968579,5607.553962
8852.14902,5607.677647
9569.594796,5609.899628
9072.542234,5609.028156
8476.843137,5613.624893
9386.661972,5609.309859
9514.50533,5614.989339
8597.835766,5612.536496
9018.287905,5621.579216
9041.771223,5614.581295
9105.74031,5617.856589
9279.706093,5617.612903
9362.555556,5616.6
8882.290667,5618.104
9483.365663,5615.835006
9425.134422,5614.346734
9396.05425,5624.367089
9656.862416,5623.478747
8928.834677,5625.08871
9299.898917,5627.413959
9127.094617,5626.763458
9152.127551,5624.280612
9195.379691,5626.528698
8972.731897,5625.478448
9061.191781,5631.927593
8794.325829,5629.119668
9244.038585,5626.003215
8839.2704,5630.2384
9603.002632,5632.715789
8550.524976,5634.236569
9425.33288,5637.400815
9520.028169,5630.96831
9628.091759,5624.650807
8818.037415,5637.621315
9457.15873,5637.338036
8521.670412,5634.898876
8584.056962,5634.162025
8948.001399,5640.709091
9563.745776,5636.915527
8625.311358,5628.023828
9268.721161,5644.0466
9496.718866,5640.660912
9094.44431,5638.290557
9167.380192,5640.363152
9332.476527,5640.746624
8676.572093,5643.256744
8709.152239,5641.526119
8752.347113,5633.519986
9535.016032,5638.819639
8879.470387,5646.813212
8995.846989,5644.041461
9394.18254,5646.57619
9373.330166,5646.907363
8854.28595,5648.218182
8908.75642,5644.358034
8497.267452,5643.721668
9040.349901,5648.870775
9527.475694,5655.690972
9122.239168,5651.561525
8602.786429,5658.764739
8934.984375,5655.578125
9209.769683,5650.383079
9633.734198,5654.89141
9321.154982,5659.907749
9577.312723,5662.944114
8784.941057,5656.632114
9142.134641,5658.15817
8478.656091,5664.206853
9236.715436,5660.691275
8565.643927,5662.765391
8648.625671,5668.437701
9422.628685,5665.466135
8730.918129,5666.019493
8507.851103,5669.244485
9297.405378,5668.400398
9087.22531,5668.905381
9062.277372,5665.456204
9158.18009,5677.651584
9012.145849,5669.100972
8537.277484,5672.734274
9266.730447,5674.579609
9604.784539,5673.692434
9222.758264,5678.03719
8847.59073,5671.023669
8984.788155,5677.220957
8810.168892,5672.765122
8962.626233,5675.290927
9054.994126,5686.105727
9397.14248,5677.612137
9450.882479,5681.745726
9482.644928,5672.574275
9515.711053,5679.765883
8773.049051,5685.037184
8935.041845,5682.135193
8883.302539,5682.14457
9375.107052,5679.441801
9190.518813,5687.324854
9634.386174,5681.495828
9105.034653,5688.509901
8693.785494,5685.418596
9012.710335,5693.377001
8585.528487,5688.442043
8831.720588,5694.85
9609.870732,5691.74878
9347.867987,5691.258086
9311.785451,5690.780847
9491.65,5691.295833
9574.519391,5693.328255
8567.585714,5691.847619
8488.179713,5694.814774
8797.904472,5699.339431
8849.517595,5705.360704
9543.060358,5695.830104
9425.409363,5700.702191
9595.412134,5704.043933
8516.55202,5700.599755
9031.139963,5703.987109
9090.651442,5703.959135
9484.821522,5703.871391
9260.439378,5702.171137
8745.080751,5701.071362
9126.401089,5698.733212
9049.587065,5709.286899
9223.243678,5706.903448
8950.470839,5712.809388
9456.347267,5708.786174
8924.838661,5709.211568
8657.62697,5708.695271
9388.506401,5712.050498
8617.752315,5704.193287
9473.89697,5716.815152
8569.663835,5711.76335
8998.12,5719.255833
8596.731343,5717.725373
8540.17549,5716.123529
9153.110508,5721.08339
9512.199664,5717.068792
8891.827715,5720.250936
9072.146179,5720.488372
9296.846975,5718.562278
9328.114314,5718.89662
8652.211165,5723.900485
9636.640655,5718.611753
8857.442219,5725.476117
8627.014047,5731.358209
8767.218992,5727.307171
8793.119626,5720.564486
9277.035971,5729.007194
8729.040831,5729.118911
9573.744657,5724.831271
8691.512162,5723.97973
9548.273396,5733.532072
8507.016779,5728.116331
9353.761341,5730.167653
8916.714447,5739.560948
9487.149013,5732.910233
9405.531746,5733.239418
9598.633557,5730.612081
9239.316397,5731.920323
9440.401464,5738.901725
9207.135027,5734.870321
8787.768489,5741.73955
8579.221154,5742.859203
9294.158031,5740.888601
8546.868056,5740.277778
9025.176836,5736.174767
9087.479129,5741.441016
8493.612346,5744.822222
8819.624157,5738.426732
9325.490524,5744.529543
8478.08547,5743.051282
9114.928796,5746.236649
9138.028446,5747.461707
8465.714943,5754.696552
8968.632527,5752.24807
9047.013043,5746.871014
9227.619699,5756.222982
9263.908517,5751.881178
9611.042802,5747.424125
9644.439063,5750.99375
8694.861728,5752.432099
9066.341787,5755.077295
9509.543772,5754.619929
9155.551963,5752.866051
8742.887097,5750.93871
9005.420502,5756.606695
8657.419558,5748.255521
9578.31882,5755.876404
8848.098832,5758.056604
9293.813084,5757.313084
9093.820598,5760.249169
8618.982507,5757.709913
9311.075353,5763.88697
9482.683099,5759.144366
9532.898496,5763.343985
8939.577181,5761.298658
8521.214575,5761.106613
9614.185714,5768.596429
8644.146283,5764.285372
9379.538219,5760.464029
9183.2956,5757.369386
8710.765988,5770.24564
8882.367709,5764.251902
9031,5768.535632
9640.928258,5774.576867
8782.165584,5773.961039
9462.0931,5769.661555
8552.646237,5769.259116
9107.949561,5774.489035
9243.452941,5775.585882
8750.442924,5773.062847
9431.907875,5776.756315
8667.468499,5779.802949
9005.751264,5778.733064
8917.190888,5784.013264
9050.738854,5782.878981
9340.006524,5780.538553
9284.52521,5782.655462
9570.344986,5782.063037
8492.827586,5785.425287
8607.882266,5782.894089
8869.442935,5783.576087
9128.560252,5785.776656
8800.367576,5790.072766
9263.254348,5788.967391
9374.436798,5794.813202
8966.196581,5789.625153
9407.504348,5793.556522
9466.539139,5797.649706
9519.878758,5792.642095
9543.040816,5794.889213
9029.205945,5797.04034
9207.932104,5793.945516
9158.272416,5798.277892
8849.529271,5799.264636
8946.192771,5798.690763
9598.630631,5802.323198
8470.126126,5800.526126
8640.548523,5796.746835
8998.24604,5804.951426
9302.490196,5797.677451
9085.156664,5804.699532
8695.866475,5808.680115
9241.532297,5804.697368
9185.823219,5806.430079
8558.143987,5810.492089
8893.162162,5808.943489
9390.665116,5807.753488
9486.3925,5811.515
9506.132308,5814.178462
9645.021277,5810.95581
8526.580135,5809.423627
8609.72043,5815.033794
8584.577465,5816.666667
8739.3669,5814.11296
9275.800217,5813.425624
9437.80203,5812.626058
8662.556582,5818.431871
8637.850467,5815.962617
9311.868254,5822.35873
8776.816456,5817.137131
9048.168616,5817.638402
9340.551745,5822.878751
8815.440926,5815.655298
9135.897646,5827.11566
9021.185015,5823.759939
9168.839216,5822.505882
9395.619071,5824.141336
9193.536377,5825.958631
9562.775646,5825.572977
8980.269388,5827.983673
9615.351648,5825.424908
9228.028148,5832.374074
8868.700917,5827.970642
9260.176568,5832.605611
9454.155907,5831.479903
8896.721328,5835.402414
8942.500181,5832.353196
8832.76947,5836.626168
9533.874627,5833.791045
9497.90308,5838.275362
8603.664,5836.228
8736.517134,5838.35514
8499.429872,5837.225865
9163.906822,5839.484193
9584.639222,5838.841317
9090.028056,5842.701403
8697.344671,5840.247166
8668.018828,5840.58159
8777.492933,5841.256184
9646.178869,5844.505824
8526.488998,5840.850856
8649.529204,5845.2
8719.952778,5843.572222
8865.338403,5847.431559
9113.930526,5838.507368
9001.568488,5846.455265
9062.607246,5845.05942
8805.882353,5849.43808
9364.267857,5848.03373
8566.162402,5850.685117
9611.596338,5851.17524
9038.910663,5852.123919
8846.917431,5852.103976
9279.710798,5852.649765
9431.219166,5852.561668
9468.367047,5853.058728
8756.067368,5857.967018
9395.082671,5858.420509
8616.866699,5862.641963
9250.670841,5856.218247
9494.878571,5859.664286
8681.272727,5855.916422
9181.369283,5862.849802
9543.282579,5862.418381
9139.262877,5859.833037
9103.825083,5862.464521
8492.679502,5864.160815
8689.806563,5872.158895
8721.38806,5864.152239
8883.862069,5862.473684
9220.288679,5865.645283
9339.623545,5871.215395
8524.989474,5875.465497
8808.288724,5870.957869
8975.343316,5864.891161
9047.425595,5871.485119
8841.844985,5868.462006
8877.711409,5879.14094
9603.79684,5873.756208
9634.273224,5874.506375
9574.607143,5870.774725
8643.234586,5876.697744
8789.642857,5879.168203
9110.973568,5879.753304
9446.6625,5873.31
8664.204659,5879.938436
9131.775,5878.471429
9243.719139,5876.819932
8490.511416,5884.8379
9462.45567,5882.321649
9483.487751,5880.340757
9518.695552,5879.581288
8767.387917,5882.116057
9185.262248,5886.40634
9070.135838,5888.909682
9436.063679,5887.106132
9375.011947,5884.392473
9553.232877,5891.408219
8850.045485,5896.182609
9579.936652,5892.447964
9096.132013,5895.445545
8920.609953,5890.039677
9206.934066,5899.335165
8706.094834,5890.90825
9117.120782,5896.991119
9634.295673,5895.182692
8775.076923,5899.869464
9300.201665,5888.344002
8966.719023,5898.477199
9245.087474,5902.160952
9149.865768,5899.344666
9024.121644,5897.17589
9177.410095,5898.44164
9501.571429,5900.2375
8887.850467,5900.711615
8810.124199,5901.774038
8517.934524,5903.25
8670.814876,5903.018182
9442.69863,5906.919054
9598.461818,5904.114286
9642.164491,5910.530026
8745.615738,5907.368179
9475.019778,5911.137206
8691.721311,5914.29235
9361.934947,5914.048411
9540.32381,5910.979365
9337.074543,5918.232068
8710.151013,5920.047882
9117.043419,5921.606513
9186.250348,5921.497914
8821.212991,5925.888218
9502.692222,5930.69
8645.370564,5916.217568
8847.705234,5924.69146
8871.604096,5927.486917
9091.251485,5928.762376
9262.773031,5932.029372
9627.902655,5931.047198
8893.232143,5930.043367
9475.459959,5934.308008
9564.198319,5926.415126
9070.510015,5933.349769
